,회원번호,조합원상태,주소,성별,연령,배송서비스신청여부,모바일알람여부,Gold_member,탈퇴여부,연령대,구,동
6195,408746880,정상회원,수지구-죽전동,여,50.0,미신청,.,normal,정상,50대,수지구,죽전동
6196,408908352,정상회원,수지구-풍덕천동,여,46.0,미신청,.,normal,정상,40대,수지구,풍덕천동
6197,408947328,정상회원,기타-기타,남,46.0,신청,.,normal,정상,40대,기타,기타
6198,408956608,정상회원,수지구-동천동,여,43.0,미신청,.,normal,정상,40대,수지구,동천동
6199,408960320,정상회원,서울 송파구-기타,여,42.0,미신청,.,normal,정상,40대,서울 송파구,기타
6200,409043840,정상회원,수지구-신봉동,여,46.0,미신청,.,normal,정상,40대,수지구,신봉동
6201,409088384,정상회원,수지구-상현동,여,38.0,미신청,.,normal,정상,30대,수지구,상현동
6202,409149632,정상회원,광주-기타,여,50.0,미신청,수신,normal,정상,50대,광주,기타
6203,409231296,정상회원,서울 강남구-기타,여,59.0,미신청,수신,normal,정상,50대,서울 강남구,기타
6204,409248000,정상회원,수지구-동천동,여,48.0,신청,.,normal,정상,40대,수지구,동천동
6205,409455872,정상회원,기타-기타,여,65.0,미신청,.,normal,정상,60대,기타,기타
6206,409457728,정상회원,기타-기타,여,60.0,미신청,.,normal,정상,60대,기타,기타
6207,409487424,정상회원,수지구-신봉동,여,43.0,미신청,.,normal,정상,40대,수지구,신봉동
6208,409615488,탈퇴,수지구-성복동,여,76.0,미신청,.,normal,탈퇴,70대,수지구,성복동
6209,409880896,정상회원,수지구-풍덕천동,여,54.0,미신청,.,normal,정상,50대,수지구,풍덕천동
6210,410010816,정상회원,수지구-풍덕천동,여,58.0,미신청,.,normal,정상,50대,수지구,풍덕천동
6211,410046080,정상회원,수지구-기타,여,61.0,미신청,.,normal,정상,60대,수지구,기타
6212,410101760,정상회원,수지구-풍덕천동,여,45.0,미신청,.,normal,정상,40대,수지구,풍덕천동
6213,410528640,정상회원,수지구-신봉동,여,59.0,미신청,수신,VIP,정상,50대,수지구,신봉동
6214,410534208,정상회원,수지구-풍덕천동,여,52.0,미신청,.,normal,정상,50대,수지구,풍덕천동
6215,410795904,정상회원,기흥구-상갈동,여,43.0,미신청,.,normal,정상,40대,기흥구,상갈동
6216,41104832,정상회원,수지구-성복동,여,52.0,미신청,수신,normal,정상,50대,수지구,성복동
6217,411122560,정상회원,수지구-신봉동,여,50.0,미신청,.,normal,정상,50대,수지구,신봉동
6218,411185664,정상회원,기흥구-상갈동,여,48.0,미신청,.,normal,정상,40대,기흥구,상갈동
6219,411207936,정상회원,수지구-풍덕천동,여,72.0,미신청,.,normal,정상,70대,수지구,풍덕천동
6220,411965184,정상회원,수지구-동천동,여,44.0,신청,.,normal,정상,40대,수지구,동천동
6221,412054272,정상회원,수지구-상현동,여,47.0,신청,.,normal,정상,40대,수지구,상현동
6222,412174912,정상회원,분당구-율동,여,63.0,미신청,.,VIP,정상,60대,분당구,율동
6223,412507136,정상회원,수지구-풍덕천동,여,77.0,미신청,.,normal,정상,70대,수지구,풍덕천동
6224,412598080,정상회원,수지구-풍덕천동,여,39.0,신청,.,normal,정상,30대,수지구,풍덕천동
6225,412612928,정상회원,수지구-상현동,여,80.0,미신청,.,normal,정상,80대,수지구,상현동
6226,412915456,정상회원,수지구-풍덕천동,여,65.0,미신청,.,normal,정상,60대,수지구,풍덕천동
6227,413021248,정상회원,수원 영통구-기타,여,55.0,미신청,.,normal,정상,50대,수원 영통구,기타
6228,413028672,정상회원,수지구-풍덕천동,여,49.0,미신청,.,normal,정상,40대,수지구,풍덕천동
6229,413037952,정상회원,수지구-풍덕천동,여,44.0,미신청,수신,normal,정상,40대,수지구,풍덕천동
6230,41307136,정상회원,광주-기타,여,53.0,미신청,.,normal,정상,50대,광주,기타
6231,413164160,정상회원,수지구-풍덕천동,여,46.0,미신청,.,normal,정상,40대,수지구,풍덕천동
6232,413179008,정상회원,수지구-신봉동,여,65.0,미신청,.,normal,정상,60대,수지구,신봉동
6233,413327488,정상회원,수원 장안구-기타,여,46.0,미신청,.,normal,정상,40대,수원 장안구,기타
6234,413494528,정상회원,기타-기타,여,73.0,미신청,.,normal,정상,70대,기타,기타
6235,413771072,정상회원,수지구-상현동,여,51.0,미신청,.,normal,정상,50대,수지구,상현동
6236,41396224,정상회원,분당구-정자동,여,62.0,미신청,.,normal,정상,60대,분당구,정자동
6237,414095872,정상회원,수지구-동천동,여,43.0,미신청,.,normal,정상,40대,수지구,동천동
6238,41412928,정상회원,기타-기타,여,44.0,미신청,.,normal,정상,40대,기타,기타
6239,414236928,정상회원,수지구-상현동,여,56.0,신청,.,normal,정상,50대,수지구,상현동
6240,414442944,정상회원,수지구-풍덕천동,남,50.0,신청,.,normal,정상,50대,수지구,풍덕천동
6241,415053568,정상회원,기타-기타,여,41.0,미신청,.,normal,정상,40대,기타,기타
6242,415064704,정상회원,수지구-풍덕천동,여,48.0,미신청,.,normal,정상,40대,수지구,풍덕천동
6243,415272576,정상회원,서울 강남구-기타,여,42.0,미신청,.,normal,정상,40대,서울 강남구,기타
6244,415343104,정상회원,수지구-상현동,여,49.0,미신청,.,normal,정상,40대,수지구,상현동
6245,415630784,정상회원,기타-기타,여,64.0,미신청,.,normal,정상,60대,기타,기타
6246,415634496,정상회원,수지구-신봉동,여,43.0,미신청,.,normal,정상,40대,수지구,신봉동
6247,415641920,정상회원,수지구-풍덕천동,여,50.0,신청,.,normal,정상,50대,수지구,풍덕천동
6248,41600384,정상회원,수지구-성복동,여,66.0,신청,.,normal,정상,60대,수지구,성복동
6249,416074368,정상회원,수지구-풍덕천동,여,68.0,미신청,.,normal,정상,60대,수지구,풍덕천동
6250,416076224,정상회원,수지구-풍덕천동,여,45.0,신청,.,normal,정상,40대,수지구,풍덕천동
6251,416506816,정상회원,수지구-동천동,여,50.0,미신청,.,normal,정상,50대,수지구,동천동
6252,416556928,정상회원,수지구-성복동,여,44.0,미신청,.,normal,정상,40대,수지구,성복동
6253,416894720,정상회원,수지구-풍덕천동,여,63.0,신청,.,normal,정상,60대,수지구,풍덕천동
6254,416935552,정상회원,수지구-풍덕천동,여,45.0,미신청,.,normal,정상,40대,수지구,풍덕천동
6255,417084032,정상회원,수지구-풍덕천동,여,48.0,미신청,.,normal,정상,40대,수지구,풍덕천동
6256,417334592,정상회원,수지구-성복동,여,62.0,미신청,.,normal,정상,60대,수지구,성복동
6257,417356864,정상회원,기타-기타,여,53.0,미신청,.,normal,정상,50대,기타,기타
6258,41739584,정상회원,기타-기타,여,59.0,미신청,.,normal,정상,50대,기타,기타
6259,417442240,정상회원,수지구-풍덕천동,여,45.0,신청,.,normal,정상,40대,수지구,풍덕천동
6260,41754432,정상회원,분당구-정자동,여,71.0,미신청,.,normal,정상,70대,분당구,정자동
6261,417846848,정상회원,기타-기타,여,60.0,미신청,.,normal,정상,60대,기타,기타
6262,418210624,정상회원,수지구-신봉동,여,48.0,미신청,.,normal,정상,40대,수지구,신봉동
6263,41837952,정상회원,분당구-야탑동,여,65.0,미신청,.,normal,정상,60대,분당구,야탑동
6264,418386944,정상회원,수지구-풍덕천동,여,49.0,미신청,.,normal,정상,40대,수지구,풍덕천동
6265,418463040,정상회원,수지구-풍덕천동,여,45.0,미신청,.,normal,정상,40대,수지구,풍덕천동
6266,418481600,정상회원,수지구-상현동,여,59.0,미신청,.,normal,정상,50대,수지구,상현동
6267,418552128,정상회원,서울 강남구-기타,여,62.0,미신청,.,normal,정상,60대,서울 강남구,기타
6268,418615232,정상회원,수지구-풍덕천동,여,46.0,미신청,.,normal,정상,40대,수지구,풍덕천동
6269,418687616,정상회원,분당구-분당동,여,59.0,미신청,.,normal,정상,50대,분당구,분당동
6270,418693184,정상회원,수지구-풍덕천동,여,43.0,미신청,.,normal,정상,40대,수지구,풍덕천동
6271,418754432,정상회원,기흥구-보정동,여,47.0,미신청,.,normal,정상,40대,기흥구,보정동
6272,418984576,정상회원,분당구-정자동,여,50.0,미신청,.,normal,정상,50대,분당구,정자동
6273,419118208,정상회원,기타-기타,여,64.0,미신청,.,normal,정상,60대,기타,기타
6274,419353920,정상회원,수지구-동천동,여,42.0,미신청,.,normal,정상,40대,수지구,동천동
6275,419452288,정상회원,수지구-풍덕천동,여,45.0,미신청,.,normal,정상,40대,수지구,풍덕천동
6276,419457856,정상회원,수지구-풍덕천동,여,41.0,미신청,.,normal,정상,40대,수지구,풍덕천동
6277,419483840,정상회원,수지구-동천동,여,47.0,미신청,.,normal,정상,40대,수지구,동천동
6278,419628608,정상회원,수지구-동천동,여,62.0,미신청,.,normal,정상,60대,수지구,동천동
6279,42058816,정상회원,수지구-성복동,여,56.0,미신청,.,normal,정상,50대,수지구,성복동
6280,42097792,정상회원,기타-기타,여,53.0,미신청,.,normal,정상,50대,기타,기타
6281,421299008,정상회원,서울 강남구-기타,여,71.0,미신청,.,normal,정상,70대,서울 강남구,기타
6282,42140480,정상회원,수지구-상현동,여,47.0,미신청,.,normal,정상,40대,수지구,상현동
6283,421753728,정상회원,기타-기타,여,52.0,미신청,.,normal,정상,50대,기타,기타
6284,421956032,정상회원,수지구-성복동,여,63.0,미신청,.,normal,정상,60대,수지구,성복동
6285,422208448,정상회원,수지구-성복동,여,52.0,미신청,.,normal,정상,50대,수지구,성복동
6286,422355072,정상회원,서울 송파구-기타,여,72.0,신청,.,normal,정상,70대,서울 송파구,기타
6287,422390336,정상회원,수지구-풍덕천동,여,46.0,미신청,.,normal,정상,40대,수지구,풍덕천동
6288,422468288,정상회원,수지구-신봉동,여,66.0,신청,.,normal,정상,60대,수지구,신봉동
6289,422549952,정상회원,수지구-동천동,여,39.0,미신청,.,normal,정상,30대,수지구,동천동
6290,422614912,정상회원,처인구-삼가동,여,51.0,미신청,.,normal,정상,50대,처인구,삼가동
6291,422663168,정상회원,기타-기타,여,62.0,미신청,.,normal,정상,60대,기타,기타
6292,422694720,정상회원,처인구-모현면,여,37.0,미신청,.,normal,정상,30대,처인구,모현면
6293,422750400,정상회원,수지구-신봉동,여,43.0,미신청,수신,normal,정상,40대,수지구,신봉동
6294,422820928,정상회원,수지구-신봉동,여,62.0,미신청,.,normal,정상,60대,수지구,신봉동
6295,422908160,정상회원,수지구-풍덕천동,여,46.0,신청,.,normal,정상,40대,수지구,풍덕천동
6296,423032512,정상회원,수지구-상현동,여,54.0,미신청,.,normal,정상,50대,수지구,상현동
6297,423064064,정상회원,광주-기타,여,72.0,미신청,.,normal,정상,70대,광주,기타
6298,42307520,정상회원,기타-기타,여,53.0,미신청,.,normal,정상,50대,기타,기타
6299,423080768,정상회원,기타-기타,여,49.0,미신청,.,normal,정상,40대,기타,기타
6300,423084480,정상회원,기타-기타,여,78.0,미신청,.,normal,정상,70대,기타,기타
6301,423127168,정상회원,수지구-풍덕천동,여,73.0,미신청,.,normal,정상,70대,수지구,풍덕천동
6302,423240384,정상회원,수지구-상현동,여,44.0,미신청,.,normal,정상,40대,수지구,상현동
6303,423325760,정상회원,수지구-상현동,여,56.0,미신청,.,normal,정상,50대,수지구,상현동
6304,423479808,정상회원,수지구-기타,여,65.0,미신청,.,normal,정상,60대,수지구,기타
6305,423485376,정상회원,수지구-상현동,남,70.0,미신청,.,normal,정상,70대,수지구,상현동
6306,423587456,정상회원,수원 장안구-기타,여,34.0,미신청,.,normal,정상,30대,수원 장안구,기타
6307,423685824,정상회원,수지구-풍덕천동,여,44.0,미신청,.,normal,정상,40대,수지구,풍덕천동
6308,423878848,정상회원,수지구-풍덕천동,여,60.0,미신청,.,normal,정상,60대,수지구,풍덕천동
6309,42402176,정상회원,기타-기타,여,48.0,미신청,.,normal,정상,40대,기타,기타
6310,424075584,정상회원,수지구-신봉동,여,43.0,미신청,.,normal,정상,40대,수지구,신봉동
6311,424118272,정상회원,수지구-신봉동,여,54.0,미신청,.,normal,정상,50대,수지구,신봉동
6312,424326144,정상회원,기흥구-보정동,여,41.0,미신청,.,normal,정상,40대,기흥구,보정동
6313,424359552,정상회원,수지구-성복동,여,44.0,미신청,수신,normal,정상,40대,수지구,성복동
6314,424385536,정상회원,수지구-풍덕천동,여,51.0,미신청,.,normal,정상,50대,수지구,풍덕천동
6315,424521024,정상회원,기흥구-신갈동,여,32.0,미신청,.,normal,정상,30대,기흥구,신갈동
6316,424643520,정상회원,수지구-동천동,여,50.0,미신청,.,normal,정상,50대,수지구,동천동
6317,424676928,정상회원,수지구-성복동,여,59.0,미신청,.,normal,정상,50대,수지구,성복동
6318,42474560,정상회원,수지구-동천동,여,50.0,미신청,수신,normal,정상,50대,수지구,동천동
6319,424829120,정상회원,기타-기타,여,53.0,미신청,.,normal,정상,50대,기타,기타
6320,424886656,정상회원,수지구-신봉동,여,81.0,미신청,.,normal,정상,80대,수지구,신봉동
6321,425259712,정상회원,수지구-신봉동,여,70.0,신청,.,normal,정상,70대,수지구,신봉동
6322,425263424,정상회원,분당구-수내동,여,48.0,미신청,.,normal,정상,40대,분당구,수내동
6323,425367360,정상회원,수지구-신봉동,여,54.0,미신청,.,normal,정상,50대,수지구,신봉동
6324,425836928,정상회원,수지구-상현동,여,46.0,미신청,.,normal,정상,40대,수지구,상현동
6325,426026240,정상회원,서울 송파구-기타,여,43.0,미신청,.,normal,정상,40대,서울 송파구,기타
6326,426039232,정상회원,수원 영통구-기타,여,57.0,미신청,수신,normal,정상,50대,수원 영통구,기타
6327,426506944,정상회원,수지구-풍덕천동,여,70.0,미신청,.,normal,정상,70대,수지구,풍덕천동
6328,426523648,정상회원,수지구-풍덕천동,여,59.0,미신청,수신,normal,정상,50대,수지구,풍덕천동
6329,427115712,정상회원,수지구-동천동,여,47.0,미신청,.,normal,정상,40대,수지구,동천동
6330,427253056,정상회원,수지구-풍덕천동,여,44.0,신청,.,normal,정상,40대,수지구,풍덕천동
6331,427331008,정상회원,수지구-풍덕천동,여,51.0,미신청,.,normal,정상,50대,수지구,풍덕천동
6332,427347712,정상회원,수지구-풍덕천동,여,64.0,미신청,.,normal,정상,60대,수지구,풍덕천동
